Flight ID,Flight Number,Departure Date,Departure Time,Price,Destination Base ID,Arrival Base ID,Arrival Date,Arrival Time
4945,FL4945,2037-10-26,18:23:00,3419.64,8,7,2037-10-26,20:53:00
4946,FL4946,2037-10-27,18:24:00,3439.18,6,1,2037-10-27,20:54:00
4947,FL4947,2037-10-28,18:25:00,2020.78,8,10,2037-10-28,20:55:00
4948,FL4948,2037-10-29,18:26:00,2115.79,1,3,2037-10-29,20:56:00
4949,FL4949,2037-10-30,18:27:00,1559.22,11,3,2037-10-30,20:57:00
4950,FL4950,2037-10-31,18:28:00,2158.97,11,2,2037-10-31,20:58:00
4951,FL4951,2037-11-01,18:29:00,3393.33,4,2,2037-11-01,20:59:00
4952,FL4952,2037-11-02,18:30:00,2500.47,6,12,2037-11-02,21:00:00
4953,FL4953,2037-11-03,18:31:00,2728.43,4,6,2037-11-03,21:01:00
4954,FL4954,2037-11-04,18:32:00,2902.32,3,7,2037-11-04,21:02:00
4955,FL4955,2037-11-05,18:33:00,2612.43,1,10,2037-11-05,21:03:00
4956,FL4956,2037-11-06,18:34:00,1544.17,1,8,2037-11-06,21:04:00
4957,FL4957,2037-11-07,18:35:00,2669.99,11,12,2037-11-07,21:05:00
4958,FL4958,2037-11-08,18:36:00,2946.16,8,2,2037-11-08,21:06:00
4959,FL4959,2037-11-09,18:37:00,2754.72,12,3,2037-11-09,21:07:00
4960,FL4960,2037-11-10,18:38:00,1966.1,8,5,2037-11-10,21:08:00
4961,FL4961,2037-11-11,18:39:00,2783.76,10,3,2037-11-11,21:09:00
4962,FL4962,2037-11-12,18:40:00,1878.37,8,5,2037-11-12,21:10:00
4963,FL4963,2037-11-13,18:41:00,2734.03,5,5,2037-11-13,21:11:00
4964,FL4964,2037-11-14,18:42:00,2062.98,1,3,2037-11-14,21:12:00
4965,FL4965,2037-11-15,18:43:00,1703.83,11,4,2037-11-15,21:13:00
4966,FL4966,2037-11-16,18:44:00,3462.6,7,10,2037-11-16,21:14:00
4967,FL4967,2037-11-17,18:45:00,3302.37,10,12,2037-11-17,21:15:00
4968,FL4968,2037-11-18,18:46:00,2870.0,11,3,2037-11-18,21:16:00
4969,FL4969,2037-11-19,18:47:00,1760.52,11,8,2037-11-19,21:17:00
4970,FL4970,2037-11-20,18:48:00,2258.69,8,10,2037-11-20,21:18:00
4971,FL4971,2037-11-21,18:49:00,2447.35,10,3,2037-11-21,21:19:00
4972,FL4972,2037-11-22,18:50:00,2424.98,11,12,2037-11-22,21:20:00
4973,FL4973,2037-11-23,18:51:00,2710.89,9,6,2037-11-23,21:21:00
4974,FL4974,2037-11-24,18:52:00,2860.09,11,1,2037-11-24,21:22:00
4975,FL4975,2037-11-25,18:53:00,2098.44,5,10,2037-11-25,21:23:00
4976,FL4976,2037-11-26,18:54:00,1697.74,8,12,2037-11-26,21:24:00
4977,FL4977,2037-11-27,18:55:00,2284.6,7,10,2037-11-27,21:25:00
4978,FL4978,2037-11-28,18:56:00,1569.07,7,5,2037-11-28,21:26:00
4979,FL4979,2037-11-29,18:57:00,2843.68,8,10,2037-11-29,21:27:00
4980,FL4980,2037-11-30,18:58:00,1589.58,11,7,2037-11-30,21:28:00
4981,FL4981,2037-12-01,18:59:00,2541.22,6,2,2037-12-01,21:29:00
4982,FL4982,2037-12-02,19:00:00,2295.16,6,12,2037-12-02,21:30:00
4983,FL4983,2037-12-03,19:01:00,3094.31,7,9,2037-12-03,21:31:00
4984,FL4984,2037-12-04,19:02:00,2493.49,9,4,2037-12-04,21:32:00
4985,FL4985,2037-12-05,19:03:00,2393.42,9,12,2037-12-05,21:33:00
4986,FL4986,2037-12-06,19:04:00,1531.79,5,7,2037-12-06,21:34:00
4987,FL4987,2037-12-07,19:05:00,2008.35,7,5,2037-12-07,21:35:00
4988,FL4988,2037-12-08,19:06:00,2102.03,2,11,2037-12-08,21:36:00
4989,FL4989,2037-12-09,19:07:00,2720.32,5,7,2037-12-09,21:37:00
4990,FL4990,2037-12-10,19:08:00,2282.52,12,9,2037-12-10,21:38:00
4991,FL4991,2037-12-11,19:09:00,2066.66,10,11,2037-12-11,21:39:00
4992,FL4992,2037-12-12,19:10:00,2135.15,8,12,2037-12-12,21:40:00
4993,FL4993,2037-12-13,19:11:00,1875.75,4,6,2037-12-13,21:41:00
4994,FL4994,2037-12-14,19:12:00,2729.42,9,9,2037-12-14,21:42:00
4995,FL4995,2037-12-15,19:13:00,2696.22,11,3,2037-12-15,21:43:00
4996,FL4996,2037-12-16,19:14:00,1637.16,3,7,2037-12-16,21:44:00
4997,FL4997,2037-12-17,19:15:00,2321.94,4,10,2037-12-17,21:45:00
4998,FL4998,2037-12-18,19:16:00,1786.79,10,12,2037-12-18,21:46:00
4999,FL4999,2037-12-19,19:17:00,3246.36,5,2,2037-12-19,21:47:00
5000,FL5000,2037-12-20,19:18:00,1521.59,11,6,2037-12-20,21:48:00
5001,FL5001,2037-12-21,19:19:00,2527.02,11,10,2037-12-21,21:49:00
